date,price,volume
2006-11-07,188.68,3697900
2006-11-08,188.77,3989800
2006-11-09,184.78,4488400
2006-11-10,187.06,3319800
2006-11-13,187.73,3382300
2006-11-14,190.36,4702800
2006-11-15,193.11,5090900
2006-11-16,196.72,4784000
2006-11-17,195.04,3397300
2006-11-20,197.45,3344800
2006-11-21,199.76,3447600
2006-11-22,202.29,3057200
2006-11-24,201.6,1978600
2006-11-27,193.11,6328200
2006-11-28,197.12,5864900
2006-11-29,196.22,5915000
2006-11-30,194.8,4082500
2006-12-01,194.5,4820900
2006-12-04,200.05,4259100
2006-12-05,201.61,3733000
2006-12-06,205,4133200
2006-12-07,200.2,5237500
2006-12-08,205.1,4968600
2006-12-11,202.52,5905800
2006-12-12,200,8926200
2006-12-13,198.31,5823000
2006-12-14,200.13,5081500
2006-12-15,199.84,5451400
2006-12-18,203.24,6018800
2006-12-19,201.24,4865700
2006-12-20,201.37,4336800
2006-12-21,198.1,4661800
2006-12-22,198.09,3500600
2006-12-26,199.86,2575600
2006-12-27,201.95,2887200
2006-12-28,200.8,2395600
2006-12-29,199.35,2762500
2007-01-03,200.72,6494900
2007-01-04,198.85,6460200
2007-01-05,199.05,5892900
2007-01-08,203.73,7851000
2007-01-09,204.08,7147100
2007-01-10,208.11,8025700
2007-01-11,211.88,9039400
2007-01-12,213.99,6618900
2007-01-16,213.59,5846600
2007-01-17,213.23,5306300
2007-01-18,209.33,6423200
2007-01-19,210.29,5333700
2007-01-22,212.97,4980700
2007-01-23,212.64,6293400
2007-01-24,220.1,6386800
2007-01-25,213.07,7853800
2007-01-26,213.5,7458200
2007-01-29,211.04,5890700
2007-01-30,208.78,6001000
2007-01-31,212.16,7235100
2007-02-01,212,5734500
2007-02-02,213.43,3527000
2007-02-05,212.55,2995700
2007-02-06,214.65,3803100
2007-02-07,213.55,3621700
2007-02-08,213.9,5410500
2007-02-09,213.28,9109300
2007-02-12,211.13,5384400
2007-02-13,212.53,4022000
2007-02-14,217.4,7696400
2007-02-15,216.82,3627200
2007-02-16,216.92,3118500
2007-02-20,220.94,6225500
2007-02-21,220.15,5225500
2007-02-22,218.97,4273400
2007-02-23,216.5,5507400
2007-02-26,214,5552700
2007-02-27,199.76,18817600
2007-02-28,201.75,15940000
2007-03-01,199.66,14141300
2007-03-02,195.67,9842200
2007-03-05,190,13391800
2007-03-06,197.37,10796300
2007-03-07,195.59,8459500
2007-03-08,199.94,10789400
2007-03-09,201.7,7676900
2007-03-12,202.6,9623200
2007-03-13,199.03,31973100
2007-03-14,200.15,20394300
2007-03-15,200.89,9741600
2007-03-16,199,10875200
2007-03-19,202.44,8186200
2007-03-20,204,6641900
2007-03-21,210.95,10934100
2007-03-22,210.08,8016100
2007-03-23,211.89,5106800
2007-03-26,211.73,6525100
2007-03-27,209.87,4806100
2007-03-28,206.76,7991200
2007-03-29,207.2,6380800
2007-03-30,206.63,5177000
2007-04-02,205.65,5797000
2007-04-03,209.75,5015300
2007-04-04,208.79,4141600
2007-04-05,207.93,3010800
2007-04-09,208.94,3610500
2007-04-10,209.05,3002700
2007-04-11,206.93,5550400
2007-04-12,207.05,3946200
2007-04-13,206.5,4320400
2007-04-16,214.52,10003000
2007-04-17,214.9,6064400
2007-04-18,216.75,6077200
2007-04-19,218.94,8880000
2007-04-20,220,7393900
2007-04-23,222.42,5816300
2007-04-24,220.72,6724800
2007-04-25,225.6,7627000
2007-04-26,224.81,4730800
2007-04-27,224.28,3597400
2007-04-30,218.61,5484500
2007-05-01,218.58,6295500
2007-05-02,219.49,4859500
2007-05-03,221.56,4414600
2007-05-04,227.34,5632300
2007-05-07,227.22,4637000
2007-05-08,224.95,4879700
2007-05-09,226.57,5195100
2007-05-10,223.1,4963100
2007-05-11,227.5,4956100
2007-05-14,226.18,4761900
2007-05-15,224.38,5771800
2007-05-16,227.11,5161400
2007-05-17,227.38,4185200
2007-05-18,230.34,6726900
2007-05-21,229.23,7778600
2007-05-22,230.71,3568400
2007-05-23,228.54,4276600
2007-05-24,225.68,6211000
2007-05-25,225.53,4068800
2007-05-29,228.44,3734700
2007-05-30,232,5393000
2007-05-31,230.82,4578100
2007-06-01,230.71,4093200
2007-06-04,229.71,3411600
2007-06-05,229.36,3676600
2007-06-06,227.35,4411400
2007-06-07,220.05,8363600
2007-06-08,225.06,5903000
2007-06-11,227.16,4285600
2007-06-12,227.85,7474500
2007-06-13,233.64,7359000
2007-06-14,225.75,14381600
2007-06-15,226.19,7430400
2007-06-18,226.97,4370200
2007-06-19,229.47,4580200
2007-06-20,225.89,5831400
2007-06-21,226.9,8340800
2007-06-22,222.4,9778800
2007-06-25,216.74,11566700
2007-06-26,214.17,9711500
2007-06-27,219.33,9018600
2007-06-28,218.96,5980200
2007-06-29,216.75,7853800
2007-07-02,219.18,5019900
2007-07-03,224.55,4676800
2007-07-05,221.32,5385600
2007-07-06,223.64,4122400
2007-07-09,223.3,3998900
2007-07-10,217.08,7960500
2007-07-11,216.72,8924700
2007-07-12,220.29,6072900
2007-07-13,222.18,5605300
2007-07-16,220.4,4654500
2007-07-17,219.4,5582200
2007-07-18,214.99,11664000
2007-07-19,211.69,9461900
2007-07-20,205.94,14540900
2007-07-23,205.04,7760400
2007-07-24,198.15,12344500
2007-07-25,203.16,13933200
2007-07-26,195.12,22690900
2007-07-27,192.65,17054700
2007-07-30,195.74,12195100
2007-07-31,188.34,14744900
2007-08-01,189,16284300
2007-08-02,187.46,13133400
2007-08-03,179.68,19828300
2007-08-06,187.79,18867300
2007-08-07,191.25,22763100
2007-08-08,193.3,20622000
2007-08-09,182.25,20868400
2007-08-10,180.5,20278700
2007-08-13,177.5,15296400
2007-08-14,169.75,26255900
2007-08-15,164.9,22268000
2007-08-16,169.85,31328800
2007-08-17,175,26741100
2007-08-20,172.76,13174400
2007-08-21,175.48,11796100
2007-08-22,177.89,13427000
2007-08-23,177.5,10549400
2007-08-24,179.73,8935300
2007-08-27,177.95,6664000
2007-08-28,170.95,11610600
2007-08-29,173.72,12797500
2007-08-30,171.38,9559600
2007-08-31,176.01,11023700
2007-09-04,180.8,10161800
2007-09-05,177.81,8987600
2007-09-06,179.18,9250600
2007-09-07,178.98,15144300
2007-09-10,183.61,12989300
2007-09-11,183.5,11334500
2007-09-12,182.53,7737700
2007-09-13,188.47,11292300
2007-09-14,190.59,9337600
2007-09-17,187.61,7751300
2007-09-18,200.5,22107700
2007-09-19,205.5,23115400
2007-09-20,203.53,27435100
2007-09-21,209.98,18187700
2007-09-24,210.43,13439800
2007-09-25,210.9,11727900
2007-09-26,214.61,10681000
2007-09-27,216.78,8330100
2007-09-28,216.74,6156400
2007-10-01,222.98,9905600
2007-10-02,228.02,9419800
2007-10-03,227.35,10121400
2007-10-04,225.95,10039900
2007-10-05,228.5,7327700
2007-10-08,226.96,4142600
2007-10-09,239.2,15123700
2007-10-10,235.94,9685200
2007-10-11,229.01,12887100
2007-10-12,233.56,6544800
2007-10-15,229.34,7024200
2007-10-16,224.83,7415500
2007-10-17,227.62,9189000
2007-10-18,227.85,6499200
2007-10-19,217.69,13106800
2007-10-22,222.18,12163500
2007-10-23,223.76,8176600
2007-10-24,225.12,12650800
2007-10-25,226.66,12088700
2007-10-26,235.92,9389300
2007-10-29,243.81,9892400
2007-10-30,240.33,10453400
2007-10-31,247.92,14384600
2007-11-01,240.21,12579000
2007-11-02,229.6,25177900
2007-11-05,218.39,21377900
2007-11-06,223.16,15570500
2007-11-07,214.18,13210300
2007-11-08,209.94,20301400
2007-11-09,211.33,16979700
2007-11-12,214.71,14406900
2007-11-13,233.04,17393800
2007-11-14,233.31,13943300
2007-11-15,227.02,10243100
2007-11-16,225.25,10083400
2007-11-19,220.54,11007900
2007-11-20,217.48,13433000
2007-11-21,209.5,14874300
2007-11-23,216.48,4737100
2007-11-26,207.45,9815200
2007-11-27,213.33,11946400
2007-11-28,227.52,15710600
2007-11-29,224.38,9774200
2007-11-30,226.64,11878600
2007-12-03,226.89,6800300
2007-12-04,215.22,10734100
2007-12-05,218.26,12954700
2007-12-06,222.51,9987100
2007-12-07,217.89,7797700
2007-12-10,224.21,8412400
2007-12-11,211.15,12783500
2007-12-12,212.58,18041100
2007-12-13,208.48,17143300
2007-12-14,210.67,10348500
2007-12-17,208.63,13323900
2007-12-18,201.51,30016700
2007-12-19,204.16,11895100
2007-12-20,202.67,10108000
2007-12-21,209.6,10853800
2007-12-24,214.32,3419400
2007-12-26,216.69,4290500
2007-12-27,211.95,5304600
2007-12-28,211.94,4209500
2007-12-31,215.05,5834300
2008-01-02,207.6,9573500
2008-01-03,204.84,7751700
2008-01-04,199.93,10157900
2008-01-07,194.73,16044400
2008-01-08,189.5,13553700
2008-01-09,191.75,15901200
2008-01-10,196.91,14830500
2008-01-11,198.74,12400600
2008-01-14,201.65,9400200
2008-01-15,193.29,11292700
2008-01-16,197.5,13026600
2008-01-17,190.98,12283800
2008-01-18,187.21,14975700
2008-01-22,190.69,19029400
2008-01-23,199.39,17635700
2008-01-24,199.2,11987200
2008-01-25,191.37,14019500
2008-01-28,196.25,10216000
2008-01-29,196.05,7164500
2008-01-30,198.55,17597900
2008-01-31,199.55,14803500
2008-02-01,207.78,12207400
2008-02-04,200.8,9071300
2008-02-05,189.86,13276400
2008-02-06,187.17,9955500
2008-02-07,190.46,10839200
2008-02-08,187.07,7869300
2008-02-11,185.87,8875800
2008-02-12,180.65,18397200
2008-02-13,180.18,13933900
2008-02-14,176.56,10996700
2008-02-15,178.41,12449300
2008-02-19,173.8,10366600
2008-02-20,177.25,10793700
2008-02-21,175.17,8204800
2008-02-22,177.71,9631400
2008-02-25,177.36,12849200
2008-02-26,172.7,11517900
2008-02-27,180.8,15903400
2008-02-28,176.7,8828200
2008-02-29,169.63,11113300
2008-03-03,165.08,11920800
2008-03-04,163.6,17887900
2008-03-05,164.97,13270000
2008-03-06,158.65,15129200
2008-03-07,160.07,15228600
2008-03-10,155.58,13725600
2008-03-11,163.07,20415300
2008-03-12,163.01,14444900
2008-03-13,165.44,18617600
2008-03-14,156.86,27102300
2008-03-17,151.02,38648800
2008-03-18,175.59,43276100
2008-03-19,166.49,24176100
2008-03-20,179.63,20801800
2008-03-24,178.88,15643700
2008-03-25,179.63,11666800
2008-03-26,175.48,11610600
2008-03-27,168.14,15195800
2008-03-28,164.45,11978700
2008-03-31,165.39,8977400
2008-04-01,176.86,14694100
2008-04-02,176.87,12058300
2008-04-03,176.53,10755800
2008-04-04,175.4,8496700
2008-04-07,178.73,10276200
2008-04-08,178.9,8629400
2008-04-09,174.14,11425400
2008-04-10,170.55,14744400
2008-04-11,167.3,11355300
2008-04-14,163.59,9857900
2008-04-15,164.2,9134700
2008-04-16,169.05,9340800
2008-04-17,172.1,8730300
2008-04-18,179.93,16882100
2008-04-21,180.4,7820700
2008-04-22,179.76,6127000
2008-04-23,179.35,7435900
2008-04-24,188.79,13182700
2008-04-25,192,12187400
2008-04-28,190.24,6252600
2008-04-29,192.68,7127200
2008-04-30,191.37,10352600
2008-05-01,199.05,9483200
2008-05-02,200.27,9437100
2008-05-05,197.12,6389900
2008-05-06,197.61,7508600
2008-05-07,189.76,7075600
2008-05-08,187.72,9867500
2008-05-09,188.09,6467800
2008-05-12,192.08,5655000
2008-05-13,190.33,5776700
2008-05-14,190.13,5031700
2008-05-15,188.62,8015600
2008-05-16,187.14,6144400
2008-05-19,184.4,7009200
2008-05-20,182.43,6889900
2008-05-21,178.6,9068500
2008-05-22,177.2,8684100
2008-05-23,172.64,8145500
2008-05-27,173.92,8420000
2008-05-28,174.83,7238500
2008-05-29,176.24,7755200
2008-05-30,176.41,5697400
2008-06-02,172.34,9847400
2008-06-03,170.58,13187400
2008-06-04,172.1,10777500
2008-06-05,176.6,9721900
2008-06-06,169.44,10559000
2008-06-09,165.76,12998400
2008-06-10,167.21,11014600
2008-06-11,162.4,16468500
2008-06-12,166.75,11767100
2008-06-13,178.29,14343000
2008-06-16,182.09,16376300
2008-06-17,179.44,24422900
2008-06-18,182.77,16222400
2008-06-19,186.93,10588800
2008-06-20,183.77,11331400
2008-06-23,178.59,9840000
2008-06-24,181.98,12663400
2008-06-25,183.65,10838800
2008-06-26,176.26,13603700
2008-06-27,174.56,12670600
2008-06-30,174.9,9373300
2008-07-01,175.33,13940400
2008-07-02,178.79,16256600
2008-07-03,178.89,6185400
2008-07-07,169.82,17013300
2008-07-08,174.9,16790500
2008-07-09,169.02,12909300
2008-07-10,170.16,14106200
2008-07-11,162.48,24827400
2008-07-14,158.67,15944800
2008-07-15,157.8,25593100
2008-07-16,172.86,19366400
2008-07-17,181.24,24819100
2008-07-18,182.84,11722200
2008-07-21,180.78,8841300
2008-07-22,188.04,11268100
2008-07-23,187.87,9871900
2008-07-24,180.26,8828100
2008-07-25,178.66,7233900
2008-07-28,172.9,9264500
2008-07-29,181.63,11149700
2008-07-30,186.17,9864200
2008-07-31,184.04,6062900
2008-08-01,182,7495400
2008-08-04,177.86,7551900
2008-08-05,180.77,8772200
2008-08-06,179.55,5832700
2008-08-07,172.33,9103100
2008-08-08,175.95,6634600
2008-08-11,178,8798500
2008-08-12,167.3,14023800
2008-08-13,164.9,12391300
2008-08-14,166.59,8660000
2008-08-15,163.18,8386200
2008-08-18,160.04,7421100
2008-08-19,158,8966300
2008-08-20,158.25,9443400
2008-08-21,156.42,14534400
2008-08-22,159.81,8321000
2008-08-25,155.71,6122500
2008-08-26,155.91,5995500
2008-08-27,155.48,6660200
2008-08-28,161.83,8565800
2008-08-29,163.97,7586300
2008-09-02,165.32,8212100
2008-09-03,167.61,6673500
2008-09-04,160.9,7788700
2008-09-05,163.24,7539000
2008-09-08,169.73,14981500
2008-09-09,161.67,12437500
2008-09-10,157.59,12939000
2008-09-11,157.03,20752800
2008-09-12,154.21,15622500
2008-09-15,135.5,42202300
2008-09-16,133.01,48296400
2008-09-17,114.5,112060400
2008-09-18,108,114590700
2008-09-19,129.8,43208300
2008-09-22,120.78,21938700
2008-09-23,125.05,20037600
2008-09-24,133,46611300
2008-09-25,135.5,19172100
2008-09-26,137.99,15806400
2008-09-29,120.7,24147600
2008-09-30,128,13129900
2008-10-01,134.5,13837100
2008-10-02,131.54,10894700
2008-10-03,128,16080700
2008-10-06,124,21368000
2008-10-07,115,17184000
2008-10-08,113,18223800
2008-10-09,101.35,28150500
2008-10-10,88.8,71312700
2008-10-13,111,45400500
2008-10-14,122.9,41605300
2008-10-15,113.15,22250100
2008-10-16,112.4,27901700
2008-10-17,114.3,18413500
2008-10-20,121.5,16908300
2008-10-21,121.35,13588000
2008-10-22,115.06,15459100
2008-10-23,108.58,25529600
2008-10-24,100.4,24494800
2008-10-27,92.88,20595000
2008-10-28,93.57,50066600
2008-10-29,97.66,27769900
2008-10-30,91.11,29700400
2008-10-31,92.5,24881200
2008-11-03,89.09,19796200
2008-11-04,95,22105700
2008-11-05,87.43,15693100
2008-11-06,80.72,25933100
2008-11-07,77.78,31450400
2008-11-10,71.21,47450700
2008-11-11,74.68,47573900
2008-11-12,66.79,34436600
2008-11-13,69.99,39994000
2008-11-14,66.73,22186300
2008-11-17,62.49,20299400
2008-11-18,62.03,25737100
2008-11-19,55.18,30481500
2008-11-20,52,55618000
2008-11-21,53.31,39591500
2008-11-24,67.42,44615400
2008-11-25,71.78,38662400
2008-11-26,76.5,25006900
2008-11-28,78.99,11525000
2008-12-01,65.76,28592700
2008-12-02,65,35316700
2008-12-03,68.95,29036300
2008-12-04,67.53,23838500
2008-12-05,70.72,23811700
2008-12-08,77.15,22756000
2008-12-09,72.77,17049900
2008-12-10,71.53,14093300
2008-12-11,69.71,15387500
2008-12-12,67.74,15777100
2008-12-15,66.46,13821600
2008-12-16,76,44110400
2008-12-17,78.78,24790900
2008-12-18,80.05,19998100
2008-12-19,80.73,20379300
2008-12-22,77,13175500
2008-12-23,75.2,9468000
2008-12-24,76.44,3166000
2008-12-26,75.97,4657300
2008-12-29,76.56,6322300
2008-12-30,82.06,11031300
2008-12-31,84.39,14894100
2009-01-02,86.76,14088500
2009-01-05,88.78,15996700
2009-01-06,88.71,21551800
2009-01-07,84.5,12465500
2009-01-08,85.41,13448100
2009-01-09,83.92,12192900
2009-01-12,77.67,15776600
2009-01-13,77.92,25861100
2009-01-14,75.69,18336700
2009-01-15,73.83,25795400
2009-01-16,73.05,26049300
2009-01-20,59.2,33123100
2009-01-21,69.9,38168900
2009-01-22,71.03,24608200
2009-01-23,74.91,21924100
2009-01-26,74.2,18729300
2009-01-27,78.26,20655300
2009-01-28,87.7,34234400
2009-01-29,82.72,21624300
2009-01-30,80.73,20344900
2009-02-02,83.57,18485500
2009-02-03,82.81,19442500
2009-02-04,87.97,29780400
2009-02-05,92.85,33847500
2009-02-06,96.57,26559800
2009-02-09,97.89,18736400
2009-02-10,90.4,29857200
2009-02-11,94.71,19554400
2009-02-12,95.58,22915400
2009-02-13,96.45,22975200
2009-02-17,85.71,31078100
2009-02-18,84.5,32610600
2009-02-19,86.01,24476100
2009-02-20,84.59,36146100
2009-02-23,80.07,22298600
2009-02-24,92.98,33115800
2009-02-25,89.92,36249600
2009-02-26,92.15,27516400
2009-02-27,91.08,26041700
2009-03-02,86.27,24074100
2009-03-03,82.37,30943600
2009-03-04,85.47,28050800
2009-03-05,81.72,24826200
2009-03-06,75.65,33484400
2009-03-09,73.95,23648800
2009-03-10,85.28,35004400
2009-03-11,92.39,37989000
2009-03-12,97.25,30814100
2009-03-13,98.8,30959400
2009-03-16,93.9,28240800
2009-03-17,98.99,23327500
2009-03-18,105.25,34372900
2009-03-19,99.3,28577100
2009-03-20,97.32,29137300
2009-03-23,111.93,33581800
2009-03-24,110.63,30914400
2009-03-25,112.95,32805900
2009-03-26,111.99,28844800
2009-03-27,108.08,21569500
2009-03-30,100.46,21354900
2009-03-31,106.02,25927400
2009-04-01,110.29,24883000
2009-04-02,114.22,30053600
2009-04-03,119.4,23687100
2009-04-06,116.65,21098100
2009-04-07,116.08,22183000
2009-04-08,114.75,20406200
2009-04-09,124.33,25610700
2009-04-13,130.15,36460800
2009-04-14,115.11,79935800
2009-04-15,121.19,41345800
2009-04-16,121.19,23574500
2009-04-17,120.6,21841200
2009-04-20,115.01,21609500
2009-04-21,120.36,24772300
2009-04-22,120.49,28219000
2009-04-23,122.81,20133300
2009-04-24,121.3,22407200
2009-04-27,120.9,19129700
2009-04-28,120.67,14907300
2009-04-29,127.18,22999800
2009-04-30,128.5,24834600
2009-05-01,127.08,17536300
2009-05-04,134.16,23434000
2009-05-05,135.2,16811000
2009-05-06,139.22,20439300
2009-05-07,133.73,23188600
2009-05-08,139.59,19152000
2009-05-11,135.78,18391800
2009-05-12,135.41,21101400
2009-05-13,129.26,18621300
2009-05-14,133.6,17411400
2009-05-15,134.4,14754700
2009-05-18,143.15,18622700
2009-05-19,141.15,15324300
2009-05-20,136.44,21426800
2009-05-21,137.16,16135500
2009-05-22,136.35,9058400
2009-05-26,142.05,13768700
2009-05-27,140.01,16696900
2009-05-28,144.65,14803100
2009-05-29,144.57,14130000
2009-06-01,144.33,18403800
2009-06-02,143.13,11988200
2009-06-03,142.15,11809700
2009-06-04,149.47,17166900
2009-06-05,149.01,12817500
2009-06-08,148.35,10908900
2009-06-09,149.31,11566100
2009-06-10,146.68,14346700
2009-06-11,145.15,12086500
2009-06-12,145.64,8209900
2009-06-15,143.01,8742100
2009-06-16,144.16,10129700
2009-06-17,139.73,14054600
2009-06-18,143.09,10526500
2009-06-19,143.13,9473700
2009-06-22,137.01,13939000
2009-06-23,141.19,11056800
2009-06-24,142.65,11531000
2009-06-25,144.43,10135900
2009-06-26,146.74,9837400
2009-06-29,149.36,7835800
2009-06-30,147.44,9614400
2009-07-01,147.32,7505000
2009-07-02,143.72,7685000
2009-07-06,146.46,11756800
2009-07-07,142.54,9503000
2009-07-08,138.55,19399300
2009-07-09,143.21,15026500
2009-07-10,141.87,12685200
2009-07-13,149.44,23817800
2009-07-14,149.66,28813100
2009-07-15,155.26,21135600
2009-07-16,156.84,12643600
2009-07-17,156.84,9617200
2009-07-20,160.03,12433800
2009-07-21,159.8,10886500
2009-07-22,160.46,9499400
2009-07-23,165.45,12291900
2009-07-24,164.72,7294400
2009-07-27,163.87,7613000
2009-07-28,160.54,10244800
2009-07-29,159.44,9111300
2009-07-30,162.42,9415400
2009-07-31,163.3,7721200
2009-08-03,164.1,8361800
2009-08-04,165.17,8808900
2009-08-05,168.64,9593900
2009-08-06,166.75,8201800
2009-08-07,163.65,10771800
2009-08-10,160.36,8909700
2009-08-11,159.22,9785100
2009-08-12,163.76,9842700
2009-08-13,164.48,8922600
2009-08-14,162.73,6756800
2009-08-17,157.25,10146100
2009-08-18,160.48,8090000
2009-08-19,159.93,8838900
2009-08-20,161.98,7619200
2009-08-21,163.51,10417200
2009-08-24,162.58,9148800
2009-08-25,164.94,9118900
2009-08-26,165.95,8325600
2009-08-27,165.02,7890600
2009-08-28,164.42,7029800
2009-08-31,165.46,9106500
2009-09-01,160.17,12446800
2009-09-02,158.54,10751500
2009-09-03,161.66,8837800
2009-09-04,162.97,6220100
2009-09-08,167.22,10066300
2009-09-09,170.27,10196500
2009-09-10,174.87,13488900
2009-09-11,174.7,11094800
2009-09-14,177.71,8028100
2009-09-15,176.66,8398900
2009-09-16,179.87,8706100
2009-09-17,181.46,9674300
2009-09-18,183.18,8395300
2009-09-21,182.39,6368600
2009-09-22,185.52,7470700
2009-09-23,183.64,10069600
2009-09-24,183.06,10982400
2009-09-25,179.5,12296200
2009-09-28,182.5,7892200
2009-09-29,183.58,7539300
2009-09-30,184.35,10517900
2009-10-01,178.99,11044500
2009-10-02,179.61,9232400
2009-10-05,186.47,9471200
2009-10-06,186.98,13918900
2009-10-07,190.48,10579400
2009-10-08,188.17,11978100
2009-10-09,189.3,6526300
2009-10-12,190.15,6189400
2009-10-13,187.23,11959300
2009-10-14,192.28,15806700
2009-10-15,188.63,17834200
2009-10-16,184.37,12750800
2009-10-19,185.5,7482000
2009-10-20,184.96,7387400
2009-10-21,179.26,11759300
2009-10-22,183.69,10666200
2009-10-23,180.36,9221900
2009-10-26,179.37,9427400
2009-10-27,178.61,10505700
2009-10-28,172.16,13586400
2009-10-29,178.58,9342900
2009-10-30,170.17,13323700
2009-11-02,170.68,15802400
2009-11-03,171.61,11150300
2009-11-04,169.5,11143300
2009-11-05,173.4,9017500
2009-11-06,171.78,6274200
2009-11-09,176.57,10329200
2009-11-10,176.51,7244700
2009-11-11,179.85,8187800
2009-11-12,178.48,7404200
2009-11-13,176.76,7630900
2009-11-16,177.25,8748500
2009-11-17,176.6,7680500
2009-11-18,176.9,5959000
2009-11-19,172.83,8893100
2009-11-20,170.01,8825400
2009-11-23,172,7930000
2009-11-24,171.13,6143700
2009-11-25,164.16,6984800
2009-11-27,163.81,6883200
2009-11-30,169.66,10699200
2009-12-01,167.63,13489100
2009-12-02,166.66,7500200
2009-12-03,164.3,8020400
2009-12-04,167.24,10410300
2009-12-07,163.85,6654600
2009-12-08,161.84,11693900
2009-12-09,166.44,10975800
2009-12-10,166.73,11930700
2009-12-11,166,6425000
2009-12-14,166.1,6652900
2009-12-15,162.74,7539800
2009-12-16,164.99,8637700
2009-12-17,160.93,8943800
2009-12-18,163.19,8687100
2009-12-21,165.45,9392900
2009-12-22,164.6,4190700
2009-12-23,163.63,4052600
2009-12-24,163.97,1858100
2009-12-28,163.76,3586000
2009-12-29,164.12,5214800
2009-12-30,166.7,5996200
2009-12-31,168.84,6401800
2010-01-04,173.08,9135000
2010-01-05,176.14,11659400
2010-01-06,174.26,7381100
2010-01-07,177.67,8727400
2010-01-08,174.31,7268100
2010-01-11,171.56,7704900
2010-01-12,167.82,10360100
2010-01-13,169.07,11269500
2010-01-14,168.53,10521400
2010-01-15,165.21,10896300
2010-01-19,166.86,7705300
2010-01-20,167.79,8893900
2010-01-21,160.87,51738300
2010-01-22,154.12,30175600
2010-01-25,154.98,17877000
2010-01-26,150.88,15985900
2010-01-27,151.5,19899000
2010-01-28,153.29,16160700
2010-01-29,148.72,18502800
2010-02-01,153.13,12980800
2010-02-02,156.94,17246600
2010-02-03,157.23,16785200
2010-02-04,150.68,18895000
2010-02-05,154.16,18759200
2010-02-08,151.1,10257300
2010-02-09,152.49,14017300
2010-02-10,153.63,10555300
2010-02-11,154.05,11163400
2010-02-12,153.93,10293200
2010-02-16,157.4,11497100
2010-02-17,157.26,10070000
2010-02-18,155.73,10991100
2010-02-19,156.18,8693000
2010-02-22,156.71,7375500
2010-02-23,156.7,15696000
2010-02-24,158.33,8361500
2010-02-25,156.09,10519900
2010-02-26,156.35,7812700
2010-03-01,156.54,6522800
2010-03-02,158.75,11986400
2010-03-03,157.72,10006000
2010-03-04,163.61,15439500
2010-03-05,167.18,12226700
2010-03-08,169.84,9344500
2010-03-09,168.85,12958700
2010-03-10,171.94,13107200
2010-03-11,173.51,8910600
2010-03-12,174.96,10216900
2010-03-15,173.53,13958600
2010-03-16,176.19,11687700
2010-03-17,176.64,10138600
2010-03-18,177.45,6883500
2010-03-19,177.9,10896600
2010-03-22,176.1575,7320400
2010-03-23,174.83,10804800
2010-03-24,174.41,8396100
2010-03-25,174.9,9534300
2010-03-26,172.87,11811500
2010-03-29,174.05,11785600
2010-03-30,171.38,8184600
2010-03-31,170.63,8243200
2010-04-01,170.22,6480600
2010-04-05,173.16,6135000
2010-04-06,172.9,7743600
2010-04-07,176.36,13887200
2010-04-08,179.5,10668800
2010-04-09,179.12,8462000
2010-04-12,177.84,6040800
2010-04-13,179.25,6466400
2010-04-14,184.92,12556400
2010-04-15,184.27,7838700
2010-04-16,160.7,102043700
2010-04-19,163.32,54299200
2010-04-20,159.98,42196600
2010-04-21,158.93,30371000
2010-04-22,159.05,24823000
2010-04-23,157.4,14916000
2010-04-26,152.03,30940700
2010-04-27,153.04,34516800
2010-04-28,157.01,21226100
2010-04-29,160.24,18464300
2010-04-30,145.2,73187900
2010-05-03,149.5,28282700
2010-05-04,149.45,30313400
2010-05-05,148.19,18355200
2010-05-06,142.32,22984700
2010-05-07,142.99,21268500
2010-05-10,143.83,23098200
2010-05-11,141.97,15497900
2010-05-12,147.2,15457000
2010-05-13,144.65,11517900
2010-05-14,143.23,10977400
2010-05-17,142.64,16330100
2010-05-18,137.36,18025300
2010-05-19,140.1,18079900
2010-05-20,136.1,16279200
2010-05-21,140.62,25553400
2010-05-24,136.69,16556800
2010-05-25,142.56,21490900
2010-05-26,140.3,17073900
2010-05-27,144.95,12910200
2010-05-28,144.26,10683700
2010-06-01,141.86,9455200
2010-06-02,144.83,7668400
2010-06-03,144.04,7454900
2010-06-04,142.25,14900400
2010-06-07,138.68,12238600
2010-06-08,137.78,14587000
2010-06-09,136.8,8950600
2010-06-10,133.77,21931000
2010-06-11,135.64,9241800
2010-06-14,133.44,10951400
2010-06-15,136.9,10649300
2010-06-16,137.06,7077700
2010-06-17,137.32,8104300
2010-06-18,138.18,10154900
2010-06-21,137.74,8691000
2010-06-22,134.79,9002200
2010-06-23,135.07,8232200
2010-06-24,134.98,9967900
2010-06-25,139.66,14332300
2010-06-28,136.66,9908100
2010-06-29,133.76,10338100
2010-06-30,131.27,9139800
2010-07-01,131.14,11645300
2010-07-02,131.08,6566400
2010-07-06,132.26,7820100
2010-07-07,135.83,9300400
2010-07-08,135.46,9895700
2010-07-09,138.06,6919900
2010-07-12,137.25,4728900
2010-07-13,140.25,8983900
2010-07-14,139.06,6068500
2010-07-15,145.22,21621900
2010-07-16,146.17,29604600
2010-07-19,145.68,10875900
2010-07-20,148.91,20571400
2010-07-21,146.99,11337000
2010-07-22,146.55,13307300
2010-07-23,147.38,7306900
2010-07-26,148.2,6089000
2010-07-27,147.23,7151200
2010-07-28,147.2,4845600
